car_id,dealer_id,make,model,year,acquisition_price,expected_resale_price,condition_score,location,ingredients_date,days_in_stock,status
1410,12,Ford,Doch,2023,43716.0,50273.399999999994,2,Mallersdorf,2025-09-08 16:32:05,135,sold
1411,12,Skoda,Deshalb,2023,47968.0,55163.2,8,Mallersdorf,2023-10-11 08:37:59,43,sold
1412,12,BMW,Etwas,2019,38970.0,44815.5,5,Mallersdorf,2025-05-27 05:59:38,159,sold
1413,12,Ford,Nun,2024,46988.0,54036.2,2,Mallersdorf,2025-05-19 11:04:40,65,sold
1414,12,Skoda,Endlich,2022,23502.0,27027.3,7,Mallersdorf,2024-06-22 22:57:05,110,sold
1415,12,Skoda,Ich,2021,15072.0,17332.8,4,Mallersdorf,2025-09-29 01:56:35,171,available
1416,12,Skoda,Fisch,2020,27670.0,31820.499999999996,10,Mallersdorf,2025-06-01 10:55:38,132,sold
1417,12,Skoda,So,2024,30118.0,,2,Mallersdorf,2024-07-19 10:56:55,92,available
1418,12,Ford,Plötzlich,2021,26304.0,30249.6,9,Mallersdorf,2023-08-20 11:50:18,83,sold
1419,12,Ford,Mögen,2020,34071.0,,2,Mallersdorf,2024-07-02 04:01:11,119,available
1420,12,Skoda,Brauchen,2019,15756.0,,2,Mallersdorf,2023-06-02 03:54:54,159,available
1421,12,Skoda,Kann,2018,13736.0,15796.4,1,Mallersdorf,2025-04-10 15:38:14,90,sold
1422,12,Ford,Gerade,2018,17426.0,20039.899999999998,8,Mallersdorf,2025-06-22 16:34:11,57,sold
1423,12,BMW,Immer,2018,37572.0,,7,Mallersdorf,2023-05-22 09:46:59,94,available
1424,12,Ford,Ganz,2020,22918.0,26355.699999999997,8,Mallersdorf,2023-03-28 15:38:55,163,sold
1425,12,Ford,Als,2019,13605.0,,4,Mallersdorf,2025-06-05 16:32:27,157,available
1426,12,Skoda,Fenster,2019,27420.0,,7,Mallersdorf,2025-12-11 04:49:03,54,available
1427,12,Skoda,Lieb,2024,16697.0,,4,Mallersdorf,2024-09-14 09:25:34,8,available
1428,12,BMW,Hinter,2018,47319.0,54416.85,2,Mallersdorf,2023-04-29 18:14:50,36,sold
1429,12,BMW,Stellen,2022,49220.0,56602.99999999999,9,Mallersdorf,2024-03-16 04:25:48,97,sold
1430,12,Ford,Sagen,2019,24195.0,27824.249999999996,2,Mallersdorf,2025-04-28 17:25:21,98,sold
1431,12,BMW,Kurz,2018,25463.0,,4,Mallersdorf,2023-09-15 14:26:51,102,available
1432,12,BMW,Nah,2019,36993.0,42541.95,3,Mallersdorf,2023-10-07 17:36:29,10,sold
1433,12,Skoda,Unser,2024,23129.0,26598.35,9,Mallersdorf,2025-02-09 01:44:51,52,sold
1434,12,Skoda,Im,2020,21878.0,25159.699999999997,10,Mallersdorf,2023-12-23 16:24:22,162,sold
1435,12,Ford,Blume,2020,32922.0,37860.299999999996,7,Mallersdorf,2025-09-05 07:57:04,146,sold
1436,12,Skoda,Dick,2019,13093.0,15056.949999999999,7,Mallersdorf,2025-10-05 08:29:17,15,sold
1437,12,Ford,Gleich,2023,34725.0,39933.75,1,Mallersdorf,2024-11-10 11:40:14,81,sold
1438,12,Skoda,Apfel,2018,10586.0,12173.9,10,Mallersdorf,2023-06-26 23:00:50,28,sold
1439,12,BMW,Mit,2023,16909.0,,8,Mallersdorf,2023-05-15 09:36:48,174,available
1440,12,BMW,Gibt,2018,20131.0,,8,Mallersdorf,2026-01-12 01:10:20,81,available
1441,12,Ford,Acht,2019,33395.0,38404.25,5,Mallersdorf,2024-01-21 13:24:55,70,sold
1442,12,BMW,Singen,2020,16623.0,19116.449999999997,10,Mallersdorf,2023-03-23 10:59:58,174,sold
1443,12,Ford,Jeder,2023,13581.0,15618.15,3,Mallersdorf,2026-01-15 15:48:43,4,sold
1444,12,Ford,Laut,2019,10811.0,,10,Mallersdorf,2023-12-19 22:48:24,158,available
1445,12,Ford,Schnee,2018,12671.0,14571.65,7,Mallersdorf,2024-07-20 15:25:23,74,sold
1446,12,BMW,Verkaufen,2021,46047.0,52954.049999999996,4,Mallersdorf,2023-12-22 05:27:38,55,sold
1447,12,BMW,Sache,2022,11649.0,,6,Mallersdorf,2024-07-22 14:08:54,54,available
1448,12,Skoda,Gibt,2024,48517.0,55794.549999999996,10,Mallersdorf,2023-09-19 17:40:46,170,sold
1449,12,Ford,Woche,2024,35813.0,,8,Mallersdorf,2024-09-24 02:01:33,125,available
1450,12,Skoda,Jahr,2018,25701.0,,8,Mallersdorf,2024-02-13 05:36:23,155,available
1451,12,Ford,Dabei,2018,15479.0,,8,Mallersdorf,2024-02-28 12:59:45,27,available
1452,12,Ford,Kalt,2019,15254.0,17542.1,9,Mallersdorf,2023-03-08 17:35:37,15,sold
1453,12,Skoda,Anfangen,2019,25414.0,,6,Mallersdorf,2025-03-14 00:48:17,75,available
1454,12,Skoda,Werden,2021,12080.0,13891.999999999998,3,Mallersdorf,2023-09-04 21:27:51,93,sold
1455,12,Ford,Name,2018,22378.0,25734.699999999997,3,Mallersdorf,2025-12-05 19:53:13,11,sold
1456,12,Ford,Tief,2018,24142.0,27763.3,5,Mallersdorf,2024-09-15 16:03:44,53,sold
1457,12,Skoda,Hängen,2023,49067.0,,6,Mallersdorf,2024-08-17 06:49:42,150,available
1458,12,Ford,Arbeiten,2023,25118.0,,2,Mallersdorf,2024-09-24 08:27:59,83,available
1459,12,Ford,Lachen,2022,33736.0,38796.399999999994,8,Mallersdorf,2024-12-17 04:43:55,82,sold
1460,12,Skoda,Darauf,2019,31985.0,36782.75,6,Mallersdorf,2025-11-23 11:54:00,54,sold
1461,12,Skoda,Teller,2019,23510.0,27036.499999999996,10,Mallersdorf,2023-06-25 05:11:39,18,sold
1462,12,Skoda,Mich,2021,34287.0,39430.049999999996,7,Mallersdorf,2025-03-25 02:34:01,176,sold
1463,12,Ford,Tragen,2022,12611.0,14502.65,10,Mallersdorf,2025-10-20 23:22:02,44,sold
1464,12,BMW,Nicht,2019,21892.0,25175.8,1,Mallersdorf,2023-11-18 12:55:09,54,sold
1465,12,Ford,Besser,2024,44380.0,51036.99999999999,7,Mallersdorf,2023-03-15 09:24:54,152,sold
1466,12,Skoda,Schlecht,2019,20787.0,23905.05,9,Mallersdorf,2025-02-23 14:43:07,8,sold
1467,12,Skoda,Oder,2024,36409.0,41870.35,1,Mallersdorf,2023-06-13 22:22:35,148,sold
1468,12,Ford,Eltern,2024,14052.0,16159.8,6,Mallersdorf,2024-04-26 11:40:53,131,sold
1469,12,BMW,Finden,2018,17738.0,20398.699999999997,10,Mallersdorf,2023-06-28 06:40:22,88,sold
1470,12,Skoda,Turnen,2021,22011.0,25312.649999999998,1,Mallersdorf,2024-09-17 02:29:24,66,sold
1471,12,Ford,Wirklich,2023,23231.0,,9,Mallersdorf,2025-02-25 04:04:47,136,available
1472,12,BMW,Früher,2019,17476.0,,3,Mallersdorf,2025-06-25 14:48:27,148,available
1473,12,Ford,Winter,2020,38892.0,44725.799999999996,2,Mallersdorf,2024-06-15 22:13:56,67,sold
1474,12,BMW,Daran,2020,43517.0,50044.549999999996,1,Mallersdorf,2024-06-22 10:08:39,27,sold
1475,12,Ford,Haben,2020,49448.0,56865.2,4,Mallersdorf,2024-01-18 07:23:26,11,sold
1476,12,BMW,Sie,2022,18831.0,21655.649999999998,6,Mallersdorf,2024-12-16 02:00:59,119,sold
1477,12,Skoda,Erschrecken,2021,14022.0,,2,Mallersdorf,2024-01-22 01:57:41,166,available
1478,12,Skoda,Wo,2023,27817.0,31989.55,2,Mallersdorf,2024-09-25 19:21:32,7,sold
1479,12,Skoda,Kurz,2018,42130.0,,5,Mallersdorf,2023-11-17 13:44:28,70,available
1480,12,Ford,Dort,2020,49883.0,,9,Mallersdorf,2024-09-04 08:30:06,85,available
1481,12,BMW,Ging,2023,49996.0,57495.399999999994,5,Mallersdorf,2023-09-27 17:03:39,145,sold
1482,12,BMW,Ganz,2023,16519.0,18996.85,7,Mallersdorf,2023-03-25 12:42:50,73,sold
1483,13,Skoda,Ding,2024,15911.0,18297.649999999998,6,Pasewalk,2025-06-19 10:10:45,100,sold
1484,13,Skoda,Sprechen,2022,43689.0,,7,Pasewalk,2025-12-21 22:08:13,166,available
1485,13,Skoda,Blume,2019,41894.0,48178.1,5,Pasewalk,2024-02-26 22:30:10,130,sold
1486,13,Opel,Geburtstag,2021,34514.0,39691.1,6,Pasewalk,2023-05-26 14:07:58,63,sold
1487,13,Mercedes-Benz,Gab,2023,12101.0,13916.15,4,Pasewalk,2024-09-05 06:50:56,21,sold
1488,13,Opel,Darin,2020,21331.0,24530.649999999998,5,Pasewalk,2024-11-15 23:41:39,77,sold
1489,13,Mercedes-Benz,Fenster,2020,22285.0,25627.749999999996,8,Pasewalk,2023-08-31 12:12:15,59,sold
1490,13,Skoda,Kochen,2023,27154.0,31227.1,4,Pasewalk,2025-09-03 07:31:40,93,sold
1491,13,Skoda,Treffen,2023,17739.0,,10,Pasewalk,2023-12-07 20:01:01,170,available
1492,13,Opel,Fast,2024,34575.0,39761.25,2,Pasewalk,2024-11-20 14:32:43,61,sold
1493,13,Opel,Rennen,2022,34326.0,39474.899999999994,2,Pasewalk,2025-11-06 19:43:47,108,available
1494,13,Opel,Glück,2018,11636.0,13381.4,6,Pasewalk,2024-07-22 04:48:50,3,sold
1495,13,Mercedes-Benz,Dabei,2021,49729.0,57188.35,6,Pasewalk,2024-06-04 11:28:15,131,sold
1496,13,Opel,Freund,2020,34798.0,,9,Pasewalk,2023-11-23 20:46:31,143,available
1497,13,Mercedes-Benz,Neben,2022,44617.0,,5,Pasewalk,2025-06-08 08:36:44,46,available
1498,13,Mercedes-Benz,Haben,2020,46800.0,53819.99999999999,3,Pasewalk,2023-04-05 02:44:19,132,sold
1499,13,Opel,Helfen,2023,32786.0,37703.899999999994,7,Pasewalk,2025-12-23 15:52:54,62,available
1500,13,Skoda,Machen,2021,15400.0,17710.0,9,Pasewalk,2025-04-02 08:35:50,164,sold
1501,13,Mercedes-Benz,Liegen,2019,11910.0,13696.499999999998,10,Pasewalk,2024-12-17 02:06:20,133,sold
1502,13,Opel,Fünf,2022,10478.0,12049.699999999999,3,Pasewalk,2025-04-19 10:59:07,5,sold
1503,13,Mercedes-Benz,Nacht,2021,35956.0,,5,Pasewalk,2025-03-21 01:45:29,162,available
1504,13,Opel,Garten,2019,25028.0,,3,Pasewalk,2024-03-23 14:48:13,40,available
1505,13,Mercedes-Benz,Eltern,2022,36049.0,41456.35,4,Pasewalk,2023-08-05 06:25:29,104,sold
1506,13,Skoda,Mama,2021,47749.0,54911.35,7,Pasewalk,2023-02-17 17:01:34,94,sold
1507,13,Opel,Zehn,2021,12866.0,,9,Pasewalk,2025-02-17 06:22:11,142,available
1508,13,Skoda,Dabei,2020,15674.0,18025.1,1,Pasewalk,2023-09-15 03:49:36,132,sold
1509,13,Skoda,Mögen,2020,25589.0,29427.35,1,Pasewalk,2025-02-21 19:54:42,33,sold
1510,13,Mercedes-Benz,Bald,2024,36375.0,,7,Pasewalk,2023-06-20 17:13:41,8,available
1511,13,Opel,Gibt,2023,40837.0,46962.549999999996,5,Pasewalk,2025-01-04 11:42:46,32,sold
1512,13,Skoda,Neun,2019,44466.0,51135.899999999994,5,Pasewalk,2024-11-26 15:40:32,45,sold
1513,13,Opel,Nah,2023,34959.0,40202.85,3,Pasewalk,2025-11-20 18:10:29,16,sold
1514,13,Opel,Am,2019,27974.0,32170.1,7,Pasewalk,2024-10-14 14:14:33,142,sold
1515,13,Opel,Freund,2019,19192.0,,10,Pasewalk,2025-05-03 15:14:33,177,available
1516,13,Mercedes-Benz,Nass,2020,40775.0,46891.25,8,Pasewalk,2025-01-30 05:21:32,103,sold
1517,13,Mercedes-Benz,Spiel,2020,44881.0,51613.149999999994,1,Pasewalk,2025-07-17 21:43:07,31,sold
1518,13,Mercedes-Benz,Turnen,2021,22224.0,25557.6,5,Pasewalk,2023-07-28 04:00:40,78,sold
1519,13,Skoda,Sind,2024,19238.0,22123.699999999997,2,Pasewalk,2023-07-27 08:16:26,120,sold
1520,13,Skoda,Wo,2018,20195.0,23224.25,3,Pasewalk,2024-10-05 06:14:36,152,sold
1521,13,Mercedes-Benz,Danach,2022,40452.0,46519.799999999996,4,Pasewalk,2025-01-15 00:12:36,63,sold
1522,13,Skoda,Finger,2019,25543.0,,2,Pasewalk,2025-08-29 18:58:08,131,available
1523,13,Mercedes-Benz,Jetzt,2021,43409.0,49920.35,10,Pasewalk,2025-03-10 01:03:19,99,sold
1524,13,Mercedes-Benz,Glas,2018,49350.0,,10,Pasewalk,2025-04-10 18:42:22,10,available
1525,13,Skoda,Dumm,2020,42455.0,,1,Pasewalk,2024-04-23 09:24:20,40,available
1526,13,Opel,Name,2019,37242.0,42828.299999999996,4,Pasewalk,2025-04-01 01:07:16,93,sold
1527,13,Mercedes-Benz,Minute,2023,46920.0,53957.99999999999,5,Pasewalk,2025-08-29 17:31:02,8,sold
1528,13,Opel,Rennen,2024,26101.0,,7,Pasewalk,2023-11-03 23:51:13,92,available
1529,13,Mercedes-Benz,Dorf,2022,20134.0,,6,Pasewalk,2025-01-14 08:01:49,116,available
1530,13,Mercedes-Benz,Ohne,2018,44442.0,,5,Pasewalk,2025-04-11 01:04:59,67,available
1531,13,Opel,Ging,2022,25479.0,,10,Pasewalk,2023-10-15 05:04:01,99,available
1532,13,Opel,Wie,2019,19957.0,22950.55,3,Pasewalk,2023-06-15 02:39:55,112,sold
1533,13,Mercedes-Benz,Anfangen,2022,14367.0,16522.05,2,Pasewalk,2026-01-22 00:44:54,43,available
1534,13,Mercedes-Benz,Es,2021,13137.0,15107.55,8,Pasewalk,2025-06-26 15:49:02,107,sold
1535,13,Opel,Hinter,2021,43406.0,49916.899999999994,5,Pasewalk,2023-07-13 14:59:50,85,sold
1536,13,Opel,Zwei,2022,20204.0,23234.6,3,Pasewalk,2024-09-01 03:09:27,121,sold
1537,13,Skoda,Denken,2019,21564.0,24798.6,6,Pasewalk,2023-04-15 16:12:02,172,sold
1538,13,Skoda,Fehlen,2023,34228.0,39362.2,5,Pasewalk,2023-05-06 18:51:05,151,sold
1539,13,Skoda,Hase,2020,32650.0,,3,Pasewalk,2025-01-02 07:10:53,168,available
1540,13,Opel,Sicher,2020,49938.0,57428.7,4,Pasewalk,2025-06-03 19:21:56,109,sold
1541,13,Opel,Unter,2022,49693.0,57146.95,4,Pasewalk,2024-01-29 02:23:14,149,sold
1542,13,Opel,Liegen,2019,34758.0,39971.7,7,Pasewalk,2023-02-15 22:58:48,140,sold
1543,13,Skoda,Ließ,2022,11032.0,12686.8,2,Pasewalk,2023-05-25 04:12:08,93,sold
1544,13,Skoda,So,2019,26794.0,,6,Pasewalk,2023-12-19 14:10:54,71,available
1545,13,Mercedes-Benz,Fertig,2022,43766.0,50330.899999999994,8,Pasewalk,2026-01-25 03:33:16,24,available
1546,13,Opel,Mann,2019,18201.0,20931.149999999998,8,Pasewalk,2024-05-04 11:34:38,41,sold
1547,13,Mercedes-Benz,Geschichte,2022,14538.0,,5,Pasewalk,2023-03-09 12:00:43,105,available
1548,13,Skoda,Wohl,2021,31086.0,,4,Pasewalk,2024-04-05 14:43:57,142,available
1549,13,Skoda,Heute,2018,31724.0,36482.6,3,Pasewalk,2025-05-06 03:37:09,33,sold
1550,13,Opel,Nase,2019,29089.0,33452.35,7,Pasewalk,2024-12-10 18:56:25,170,sold
1551,13,Opel,Geburtstag,2018,49691.0,,10,Pasewalk,2024-07-10 13:56:25,81,available
1552,13,Opel,Auch,2022,18186.0,,10,Pasewalk,2024-05-30 16:23:59,58,available
1553,13,Skoda,Um,2018,13814.0,15886.099999999999,6,Pasewalk,2023-08-17 20:42:01,94,sold
1554,13,Opel,Packen,2018,45922.0,,9,Pasewalk,2025-10-10 09:44:03,111,available
1555,13,Skoda,Land,2020,22632.0,26026.8,2,Pasewalk,2023-05-14 23:30:42,123,sold
1556,13,Mercedes-Benz,Fast,2023,11870.0,,5,Pasewalk,2023-03-05 11:07:43,160,available
1557,13,Mercedes-Benz,Wie,2020,27433.0,31547.949999999997,5,Pasewalk,2023-08-14 19:20:07,80,sold
1558,13,Mercedes-Benz,Ging,2019,45128.0,51897.2,5,Pasewalk,2025-03-31 20:09:28,76,sold
1559,13,Mercedes-Benz,Monate,2021,19961.0,,2,Pasewalk,2025-07-26 05:53:35,88,available
1560,13,Skoda,Sieht,2023,33501.0,,10,Pasewalk,2024-04-19 19:05:56,167,available
1561,13,Mercedes-Benz,Bild,2021,24605.0,28295.749999999996,3,Pasewalk,2024-01-23 05:16:47,144,sold
1562,13,Opel,Draußen,2022,27335.0,31435.249999999996,4,Pasewalk,2024-08-19 03:22:45,29,sold
1563,13,Skoda,Verstecken,2022,20914.0,,7,Pasewalk,2024-10-07 08:45:00,165,available
1564,13,Opel,Weiß,2024,36926.0,,9,Pasewalk,2025-09-08 21:25:26,89,available
1565,13,Skoda,Wenn,2021,37287.0,,7,Pasewalk,2024-07-01 20:58:08,101,available
1566,13,Mercedes-Benz,Kommen,2018,26495.0,30469.249999999996,3,Pasewalk,2024-02-16 07:47:05,157,sold
1567,13,Skoda,Sie,2021,12530.0,14409.499999999998,9,Pasewalk,2023-05-03 18:22:56,71,sold
1568,13,Opel,Nach,2022,25693.0,29546.949999999997,3,Pasewalk,2024-06-19 04:47:30,166,sold
1569,13,Skoda,Feuer,2024,12196.0,,8,Pasewalk,2025-11-07 00:02:43,123,available
1570,13,Skoda,Damit,2023,20801.0,23921.149999999998,9,Pasewalk,2025-12-18 08:01:40,58,available
1571,13,Mercedes-Benz,Setzen,2023,10352.0,,10,Pasewalk,2025-04-21 16:58:32,96,available
1572,13,Skoda,Rund,2021,28480.0,32751.999999999996,10,Pasewalk,2025-07-27 07:09:46,17,sold
1573,13,Mercedes-Benz,Apfel,2019,18207.0,,6,Pasewalk,2023-11-15 14:55:01,63,available
1574,13,Mercedes-Benz,Wir,2018,11188.0,12866.199999999999,6,Pasewalk,2026-01-10 10:00:03,81,available
1575,13,Opel,Bleiben,2021,30879.0,35510.85,9,Pasewalk,2024-11-12 10:23:27,115,sold
1576,13,Skoda,Lustig,2021,47578.0,,6,Pasewalk,2023-02-14 06:48:11,54,available
1577,13,Skoda,Rennen,2020,26596.0,,2,Pasewalk,2024-07-25 05:52:37,121,available
1578,13,Skoda,Stein,2022,47599.0,54738.85,7,Pasewalk,2023-12-11 15:51:22,134,sold
1579,13,Skoda,Dorf,2022,43528.0,,9,Pasewalk,2025-07-14 20:21:03,169,available
1580,13,Skoda,Auge,2022,48805.0,,5,Pasewalk,2023-09-01 22:27:02,82,available
1581,13,Skoda,Hängen,2020,13975.0,16071.249999999998,1,Pasewalk,2025-01-11 09:02:30,28,sold
1582,13,Skoda,Gut,2019,27274.0,,8,Pasewalk,2023-03-12 03:24:28,25,available
1583,13,Opel,Mädchen,2021,41495.0,47719.24999999999,2,Pasewalk,2025-11-15 13:46:18,72,sold
1584,13,Mercedes-Benz,Wichtig,2019,47770.0,,4,Pasewalk,2025-10-21 00:11:26,42,available
1585,13,Skoda,Nimmt,2019,26737.0,30747.55,9,Pasewalk,2023-03-14 14:19:07,55,sold
1586,13,Skoda,Jung,2021,22684.0,26086.6,5,Pasewalk,2024-03-03 14:07:35,14,sold
1587,13,Opel,Sechs,2018,24801.0,,8,Pasewalk,2025-01-31 08:00:22,48,available
1588,13,Mercedes-Benz,Monate,2018,37850.0,43527.5,6,Pasewalk,2024-04-25 23:40:03,98,sold
1589,13,Opel,Lustig,2021,36849.0,42376.35,9,Pasewalk,2025-05-04 07:59:43,109,sold
1590,13,Mercedes-Benz,Warum,2018,27090.0,31153.499999999996,1,Pasewalk,2026-01-24 14:41:35,99,available
1591,13,Mercedes-Benz,Kommen,2023,23631.0,27175.649999999998,9,Pasewalk,2024-10-09 10:47:49,123,sold
1592,13,Mercedes-Benz,Bei,2022,32618.0,37510.7,7,Pasewalk,2025-01-28 00:11:49,115,sold
1593,13,Opel,Bald,2020,34935.0,40175.25,8,Pasewalk,2025-01-27 13:43:23,163,sold
1594,13,Opel,Wenn,2018,35361.0,40665.149999999994,6,Pasewalk,2025-02-12 00:49:58,35,sold
1595,13,Skoda,Stein,2024,46754.0,53767.1,1,Pasewalk,2024-10-12 22:50:44,18,sold
1596,13,Skoda,Bringen,2018,16929.0,19468.35,10,Pasewalk,2024-03-26 06:25:12,56,sold
1597,13,Opel,Ende,2019,28048.0,32255.199999999997,8,Pasewalk,2023-06-07 00:23:08,41,sold
1598,13,Mercedes-Benz,Lustig,2022,44815.0,,6,Pasewalk,2025-02-25 03:07:13,14,available
1599,13,Skoda,Singen,2020,17006.0,19556.899999999998,4,Pasewalk,2024-02-28 00:34:16,5,sold
1600,13,Opel,Wer,2021,26878.0,30909.699999999997,8,Pasewalk,2024-06-08 19:18:30,146,sold
1601,13,Mercedes-Benz,Sie,2021,44563.0,,5,Pasewalk,2025-01-16 12:28:20,26,available
1602,13,Mercedes-Benz,Nennen,2018,39608.0,45549.2,4,Pasewalk,2025-06-20 07:24:52,145,sold
1603,13,Skoda,Tisch,2022,41298.0,47492.7,5,Pasewalk,2024-09-14 21:55:03,134,sold
1604,13,Mercedes-Benz,Durch,2024,42211.0,48542.649999999994,4,Pasewalk,2023-07-16 13:55:32,95,sold
1605,13,Opel,Stunde,2019,33068.0,38028.2,9,Pasewalk,2023-12-23 11:27:09,110,sold
1606,13,Skoda,Licht,2022,45269.0,,3,Pasewalk,2025-07-29 13:56:40,101,available
1607,13,Mercedes-Benz,Finden,2022,18593.0,21381.949999999997,9,Pasewalk,2023-03-30 08:38:04,152,sold
1608,13,Opel,Haus,2024,29793.0,,3,Pasewalk,2023-07-28 01:38:25,50,available
1609,13,Skoda,Vielleicht,2023,33477.0,38498.549999999996,9,Pasewalk,2025-02-19 18:14:02,4,sold
1610,13,Skoda,Acht,2019,35528.0,40857.2,8,Pasewalk,2023-06-23 22:07:54,7,sold
1611,13,Opel,Geschichte,2020,30066.0,,5,Pasewalk,2025-10-15 06:33:43,136,available
1612,13,Skoda,Zeigen,2019,47214.0,54296.1,4,Pasewalk,2025-07-26 18:06:04,99,sold
1613,13,Skoda,Glücklich,2021,39885.0,45867.75,5,Pasewalk,2023-05-03 11:01:28,123,sold
1614,13,Skoda,Mein,2019,15486.0,17808.899999999998,8,Pasewalk,2024-11-03 09:20:48,14,sold
1615,13,Mercedes-Benz,Merken,2021,43132.0,49601.799999999996,3,Pasewalk,2024-12-11 02:01:13,65,sold
1616,13,Mercedes-Benz,Zeigen,2024,24045.0,27651.749999999996,8,Pasewalk,2023-12-29 23:44:54,55,sold
1617,13,Mercedes-Benz,Ruhig,2024,18571.0,21356.649999999998,5,Pasewalk,2025-06-12 21:36:10,106,sold
1618,13,Skoda,Monate,2024,37580.0,43217.0,8,Pasewalk,2025-02-02 07:35:27,142,sold
1619,13,Mercedes-Benz,Vorbei,2024,11987.0,,9,Pasewalk,2023-02-26 22:27:12,49,available
1620,13,Skoda,Lesen,2019,24176.0,27802.399999999998,1,Pasewalk,2025-12-05 15:43:55,22,sold
1621,13,Skoda,Müde,2019,48801.0,56121.149999999994,3,Pasewalk,2025-08-28 02:19:45,175,available
1622,13,Skoda,Klettern,2019,45241.0,52027.149999999994,8,Pasewalk,2023-11-17 11:08:00,30,sold
1623,13,Opel,Fressen,2019,33388.0,,4,Pasewalk,2024-01-05 11:24:25,154,available
1624,13,Opel,Stark,2023,24907.0,28643.05,5,Pasewalk,2025-12-08 16:46:40,133,available
1625,13,Opel,Draußen,2024,15148.0,17420.199999999997,10,Pasewalk,2026-02-02 05:44:00,142,available
1626,13,Opel,Trinken,2020,46089.0,,9,Pasewalk,2025-01-11 17:39:16,160,available
1627,13,Opel,Licht,2022,29318.0,33715.7,3,Pasewalk,2023-05-30 02:35:22,49,sold
1628,13,Mercedes-Benz,Nun,2021,16272.0,18712.8,8,Pasewalk,2025-05-01 06:20:04,57,sold
1629,13,Mercedes-Benz,Richtig,2020,14454.0,16622.1,6,Pasewalk,2023-05-19 08:18:30,112,sold
1630,13,Skoda,Ich,2018,28586.0,32873.899999999994,1,Pasewalk,2024-03-21 11:59:25,43,sold
1631,13,Skoda,Als,2022,26563.0,,8,Pasewalk,2025-03-30 16:28:36,166,available
1632,13,Opel,Tür,2024,13407.0,15418.05,3,Pasewalk,2024-11-03 10:53:19,53,sold
1633,13,Mercedes-Benz,Einige,2019,36425.0,41888.75,1,Pasewalk,2023-08-07 10:16:12,13,sold
1634,13,Mercedes-Benz,Waschen,2021,26972.0,31017.8,10,Pasewalk,2023-08-21 17:50:15,145,sold
1635,13,Opel,Bald,2019,47154.0,54227.1,4,Pasewalk,2024-05-19 18:26:29,172,sold
1636,13,Mercedes-Benz,Warum,2022,45762.0,,9,Pasewalk,2025-03-23 04:29:59,139,available
1637,13,Skoda,Wenn,2023,47364.0,54468.6,3,Pasewalk,2025-01-02 09:29:48,131,sold
1638,13,Mercedes-Benz,Alle,2019,42847.0,49274.049999999996,3,Pasewalk,2025-01-21 13:54:17,70,sold
1639,13,Skoda,Junge,2019,35710.0,,9,Pasewalk,2025-06-01 03:20:17,68,available
1640,13,Skoda,Meer,2021,36368.0,41823.2,2,Pasewalk,2024-03-18 05:01:06,73,sold
1641,13,Mercedes-Benz,Zwei,2019,37805.0,,5,Pasewalk,2025-08-24 16:42:29,1,available
1642,13,Opel,Loch,2023,35731.0,41090.649999999994,1,Pasewalk,2023-12-16 02:57:17,7,sold
1643,13,Mercedes-Benz,Herz,2022,39087.0,44950.049999999996,2,Pasewalk,2025-04-16 17:57:16,46,sold
1644,13,Skoda,Bin,2019,18670.0,21470.5,6,Pasewalk,2026-01-07 16:47:18,94,available
1645,13,Opel,Stark,2018,15293.0,17586.949999999997,3,Pasewalk,2025-06-09 06:41:34,119,sold
1646,13,Skoda,Ruhig,2022,24424.0,28087.6,6,Pasewalk,2025-01-11 11:19:04,143,sold
1647,13,Mercedes-Benz,Arzt,2020,21386.0,24593.899999999998,4,Pasewalk,2025-12-02 16:35:41,79,available
1648,13,Opel,Andere,2023,16439.0,,5,Pasewalk,2023-07-03 10:34:17,40,available
1649,13,Mercedes-Benz,Sieben,2019,36174.0,41600.1,5,Pasewalk,2024-05-29 17:27:07,172,sold
1650,13,Skoda,Weil,2018,33234.0,38219.1,8,Pasewalk,2023-04-27 19:46:51,47,sold
1651,13,Opel,Am,2019,45840.0,52715.99999999999,7,Pasewalk,2023-09-15 11:34:19,158,sold
1652,13,Mercedes-Benz,Nach,2018,15653.0,18000.949999999997,1,Pasewalk,2024-01-01 02:41:52,178,sold
1653,13,Mercedes-Benz,Bein,2023,10946.0,,10,Pasewalk,2023-08-05 10:43:47,150,available
1654,13,Mercedes-Benz,Mehr,2022,20058.0,,7,Pasewalk,2025-02-24 22:42:00,8,available
1655,13,Mercedes-Benz,Schwimmen,2018,11577.0,13313.55,6,Pasewalk,2025-03-29 05:25:43,40,sold
1656,13,Mercedes-Benz,Deshalb,2021,19375.0,22281.25,3,Pasewalk,2024-11-24 18:05:46,94,sold
1657,13,Opel,Schluss,2023,28958.0,33301.7,6,Pasewalk,2025-05-15 06:37:41,84,sold
1658,13,Mercedes-Benz,Gehen,2020,35239.0,,2,Pasewalk,2024-05-01 15:32:40,177,available
1659,13,Mercedes-Benz,Haare,2022,21761.0,25025.149999999998,7,Pasewalk,2025-03-08 08:14:38,143,sold
1660,13,Opel,Las,2021,19193.0,22071.949999999997,3,Pasewalk,2023-09-28 19:23:12,116,sold
1661,13,Opel,Wünschen,2022,45208.0,51989.2,10,Pasewalk,2024-11-25 11:09:18,170,sold
1662,13,Mercedes-Benz,Fehlen,2019,26228.0,30162.199999999997,2,Pasewalk,2023-04-02 16:08:15,77,sold
